"11","87291938","一沐日 台中美村店","2","台中市西區美村路一段163號","04-2322-1313","service2@service.com.tw","11:00","22:00",NULL,NULL,NULL,"12","https://www.ubereats.com/tw/store/%E4%B8%80%E6%B2%90%E6%97%A5%E5%8F%B0%E4%B8%AD%E7%BE%8E%E6%9D%91%E5%BA%97/fVDp1hNqRbKnPhmU4x0iZQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","0","0",NULL,NULL,"20230419055048"
"12","87291939","茶明載波","2","台中市西區美村路一段143號","04-2321-7772","service3@service.com.tw","10:30","21:00",NULL,NULL,NULL,"12","https://www.ubereats.com/tw/store/%E8%8C%B6%E6%98%8E%E8%BC%89%E6%B3%A2/zslay9kGRbmC5UQoELCMJg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","1","1",NULL,NULL,"20230419055048"
"13","87291940","老四川巴蜀麻辣燙 台中公益店","2","台中市西區公益路343號","04-2319-8789","service4@service.com.tw","11:30","07:00",NULL,NULL,NULL,"11","https://www.ubereats.com/tw/store/%E8%80%81%E5%9B%9B%E5%B7%9D-%E5%85%AC%E7%9B%8A%E5%BA%97/4qIoacXjSKSEhiXOLx6euw?diningMode=DELIVERY&mod=storeInfo&modctx=%257B%2522storeSlug%2522%253A%2522%2525E8%252580%252581%2525E5%25259B%25259B%2525E5%2525B7%25259D-%2525E5%252585%2525AC%2525E7%25259B%25258A%2525E5%2525BA%252597%2522%252C%2522storeUuid%2522%253A%2522e2a22869-c5e3-48a4-8486-25ce2f1e9ebb%2522%252C%2522sectionUuid%2522%253A%2522%2522%257D&ps=1","https://www.foodpanda.com.tw/restaurant/d2js/lao-si-chuan-ba-shu-ma-la-tang-gong-yi-dian?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","1","0","1","1","1",NULL,NULL,"20230419055048"
"14","87291941","添好運 (台中勤美店)","2","403台中市西區公益路68號","04-2329-2278","service5@service.com.tw","11:00","21:30",NULL,NULL,NULL,"2",NULL,"https://www.foodpanda.com.tw/restaurant/wsc9/tian-hao-yun-tai-zhong-qin-mei-dian","1","1","0","1","1","1",NULL,NULL,"20230419055048"
"15","87291942","麻古茶坊美村南店","3","台中市南區美村南路92號","04-2260-8138","service6@service.com.tw","09:00","22:00",NULL,NULL,NULL,"12","https://www.ubereats.com/tw/store/%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8Amacu-tea-%E7%BE%8E%E6%9D%91%E5%8D%97%E8%B7%AF%E5%BA%97/tpnF1vzTS1eJROZyqmSUzw?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","1","1",NULL,NULL,"20230419055048"
"16","87291943","無飲台中德富店","3","台中市南區德富路82號","04-2452-2177","service7@service.com.tw","09:00","20:00",NULL,NULL,NULL,"12",NULL,"https://www.foodpanda.com.tw/restaurant/n31g/wu-yin-tai-zhong-de-fu-dian-n31g?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","0","0","0","1","1",NULL,NULL,"20230419055048"
"17","87291944","惹鍋 台中復興店","3","台中市南區復興路一段337號","04-2263-6633","service8@service.com.tw","11:00","14:30","16:30","04:00",NULL,"11","https://www.ubereats.com/tw/store/%E6%83%B9%E9%8D%8B-%E5%BE%A9%E8%88%88%E5%BA%97/896W_j5qQNmMChYSTsuFnQ?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google","https://www.foodpanda.com.tw/restaurant/egqa/re-guo-tai-zhong-fu-xing-dian-egqa?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","1","0","1","1","1",NULL,NULL,"20230419055048"
"18","87291945","清一色牛肉麵 興大店","3","台中市南區學府路62號","04-2285-9677","service9@service.com.tw","11:00","21:30",NULL,NULL,NULL,"4","https://www.ubereats.com/tw/store/%E6%B8%85%E4%B8%80%E8%89%B2%E7%89%9B%E8%82%89%E9%BA%B5/oT7Q0oaHT0iYDhY2Y-12Vw?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google","https://www.foodpanda.com.tw/restaurant/y1bx/qing-se-niu-rou-mian-xing-da-dian?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","1","0","1","0","1","1",NULL,NULL,"20230419055048"
"19","87291946","裏享餐盒","3","台中市南區東興路一段32號","04-2261-8889","service1@service.com.tw","11:00","14:00","16:40","19:30",NULL,"5","https://www.ubereats.com/tw/store/%E8%A3%8F%E4%BA%AB%E9%A4%90%E7%9B%92/YmAsGV5qXhWV9hyeFqrlHg?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVBRiVCNiVFNSVCMSVCMSVFOCVCNyVBRjQyMiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkVqeE9ieTRnTkRJeUxDQkNZVzl6YUdGdUlGSmtMQ0JGWVhOMElFUnBjM1J5YVdOMExDQkljMmx1WTJoMUlFTnBkSGtzSUZSaGFYZGhiaUF6TURBaVVSSlBDalFLTWdrRDY3S29CelpvTkJGSEp3U1hvTWwyTGhvZUN4RHV3ZTZoQVJvVUNoSUp3Nmk0ZEs4MWFEUVJDUnBJSmpSR1cta01FS1lES2hRS0VnbnQ2NnZWNGpWb05CSHRQUTA0MklYNWlBJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMmdvb2dsZV9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTI0Ljc4NDc5ODglMkMlMjJsb25naXR1ZGUlMjIlM0ExMjAuOTg5OTY5NSU3RA%3D%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google","https://www.foodpanda.com.tw/restaurant/b5aw/li-xiang-can-he?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","0","0","0","1","1",NULL,NULL,"20230419055048"
"20","87291947","輕之茶-中華店","5","台中市中區中華路二段57號","04-2201-7985","service2@service.com.tw","11:00","23:00",NULL,NULL,NULL,"12","https://www.ubereats.com/tw/store/%E8%BC%95%E4%B9%8B%E8%8C%B6-%E4%B8%AD%E8%8F%AF%E7%B8%BD%E5%BA%97/tjksMXq4SpK_s61y4nDNqw?diningMode=DELIVERY&mod=storeDeliveryTime&modctx=%257B%2522entryPoint%2522%253A%2522store-auto-surface%2522%252C%2522encodedStoreUuid%2522%253A%2522tjksMXq4SpK_s61y4nDNqw%2522%257D&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&ps=1&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","1","1",NULL,NULL,"20230419055048"
"21","87291948","CITY MILK 城市奶冰樂 台中中華店","5","台中市中區中華路一段64號","04-2222-0308","service3@service.com.tw","12:20","00:00",NULL,NULL,NULL,"12","https://www.ubereats.com/tw/store/city-milk-%E5%9F%8E%E5%B8%82%E5%A5%B6%E5%86%B0%E6%A8%82-%E5%8F%B0%E4%B8%AD%E4%B8%AD%E8%8F%AF%E5%BA%97/fFz5bnO8S4KHZ4q4Zul-hw?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&ps=1&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","0","0",NULL,NULL,"20230419055048"
"22","87291949","築間幸福鍋物 台中一中店","5","台中市北區育才街3號2樓","04-2221-1199","service4@service.com.tw","11:00","04:00",NULL,NULL,NULL,"11","https://www.ubereats.com/tw/store/%E7%AF%89%E9%96%93%E5%B9%B8%E7%A6%8F%E9%8D%8B%E7%89%A9-%E5%8F%B0%E4%B8%AD%E4%B8%80%E4%B8%AD%E5%BA%97/0xgF_GcCQzq-vG36N7fDBA?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google","https://www.foodpanda.com.tw/restaurant/woux/zhu-jian-xing-fu-guo-wu-tai-zhong-zhong-dian?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","1","0","1","1","1",NULL,NULL,"20230419055048"
"23","87291950","Hello! Việt Nam越南你好河內美食","5","台中市中區成功路92號","04-2221-1595","service5@service.com.tw","10:30","20:30",NULL,NULL,NULL,"2",NULL,"https://www.foodpanda.com.tw/restaurant/f2vl/hello-viet-namyue-nan-ni-hao-he-nei-mei-shi","0","0","1","0","0","0",NULL,NULL,"20230419055048"
"24","87291951","茂川肉丸","5","台中市中區臺灣大道一段401號","04-2227-7477","service6@service.com.tw","11:00","19:00",NULL,NULL,"1","4","https://www.ubereats.com/tw/store/%E8%8C%82%E5%B7%9D%E8%82%89%E4%B8%B8/Odk7b1cXSo2B0P-lT9lt6g?utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","1","0","0","0",NULL,NULL,"20230419055048"
"25","87291952","維吉堡","8","40652台中市北屯區北平路四段110號","04-2233-3961","service7@service.com.tw","11:00","14:00","17:00","20:00","1","3","https://www.ubereats.com/tw/store/%E7%B6%AD%E5%90%89%E5%A0%A1-veggie-burger%E8%94%AC%E9%A3%9F%E7%B4%A0%E9%A3%9F%E6%BC%A2%E5%A0%A1-%E5%8C%97%E5%B9%B3%E5%BA%97/lD-BbGEyQ_mLJ6M3J4j-tA?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D",NULL,"0","0","1","0","0","0",NULL,NULL,"20230419055048"
"26","87291953","吳家紅茶冰大連店","8","台中市北屯區大連路一段39號","04-2298-8329","service8@service.com.tw","08:00","20:00",NULL,NULL,"7","12","https://www.ubereats.com/tw/store/%E5%90%B3%E5%AE%B6%E7%B4%85%E8%8C%B6%E5%86%B0-%E5%A4%A7%E9%80%A3%E5%BA%97/1Je4rGmPSgaXQtdv6ucUAA?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFNSVCRSVBOSVFOCU4OCU4OCVFOCVCNyVBRiVFNSU5QiU5QiVFNiVBRSVCNTE4NiVFOCU5OSU5RiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo2YUZBNkJVOWFUUVJFTUlvUE5taFBqWSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xMzU3NzI2JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4Nzc0NzclN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","0","0","0",NULL,NULL,"20230419055048"
"27","87291954","上宇林北屯南興店","8","台中市北屯區南興二路277號1樓","04-2436-3840","service9@service.com.tw","10:00","19:00",NULL,NULL,NULL,"12",NULL,"https://www.foodpanda.com.tw/restaurant/ru3q/shang-yu-lin-tai-zhong-nan-xing-dian?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","0","0","0","0","0",NULL,NULL,"20230419055048"
"28","87291955","三媽臭臭鍋(北屯店)","8","台中市北屯區太原路三段275號","04-2238-5107","service1@service.com.tw","16:00","23:00",NULL,NULL,NULL,"11",NULL,"https://www.foodpanda.com.tw/restaurant/iq43/san-ma-chou-chou-guo-tai-zhong-bei-tun-dian?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action","0","0","0","0","0","0",NULL,NULL,"20230419055048"
"29","87291956","刁民酸菜魚 (崇德店)","8","台中市北區漢口路四段395號","04-2238-7777","service2@service.com.tw","11:00","02:00",NULL,NULL,NULL,"4","https://www.ubereats.com/tw/store/%E5%88%81%E6%B0%91%E9%85%B8%E8%8F%9C%E9%AD%9A-%E5%B4%87%E5%BE%B7%E5%BA%97/jcObe0V6S6q6KYrFhkx5fw?diningMode=DELIVERY&pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMiVFOCU4NyVCQSVFNCVCOCVBRCVFNSU4NSVBQyVFNSU5QyU5MiUyMiUyQyUyMnJlZmVyZW5jZSUyMiUzQSUyMkNoSUo1U1FXbTJzOWFUUVJPOUNSeVBCWFRoQSUyMiUyQyUyMnJlZmVyZW5jZVR5cGUlMjIlM0ElMjJnb29nbGVfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0EyNC4xNDQ4MTg1JTJDJTIybG9uZ2l0dWRlJTIyJTNBMTIwLjY4NDQ3NjIlN0Q%3D&utm_campaign=place-action-link&utm_medium=organic&utm_source=google",NULL,"0","0","0","1","1","1",NULL,NULL,"20230419055048"
